cod_distrito,cod_concelho,cod_localidade,nome_localidade,cod_arteria,tipo_arteria,prep1,titulo_arteria,prep2,nome_arteria,local_arteria,troco,porta,cliente,num_cod_postal,ext_cod_postal,desig_postal
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,Pares de 7316 a 8014,,,4200,162,PORTO
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,Pares de 8020 a 8606,,,4200,163,PORTO
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,Pares de 8706 a 8840,,,4200,164,PORTO
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,Pares de 8890 a 9238,,,4250,140,PORTO
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,Tecnogaz,,,4100,179,PORTO
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,Ténis Sport Clube do Porto,,,4100,183,PORTO
13,12,38332,Porto,5431213,Estrada,da,,,Circunvalação,,,7612F,LOJA CTT SÃO JOÃO (PORTO),4200,993,PORTO
13,12,38332,Porto,5440000,Rua,,,,Agostinho José Freire,,,,,4350,411,PORTO
13,12,38332,Porto,5461213,Rua,,,,Ciríaco Cardoso,,Impares de 313 a 431,,,4150,214,PORTO
13,12,38332,Porto,5461213,Rua,,,,Ciríaco Cardoso,,Impares de 459 a 561,,,4150,215,PORTO
13,12,38332,Porto,5461213,Rua,,,,Ciríaco Cardoso,,Impares de 5 a 293,,,4150,213,PORTO
13,12,38332,Porto,5461213,Rua,,,,Ciríaco Cardoso,,Pares de 180 a 526,,,4150,212,PORTO
13,12,38332,Porto,5461213,Rua,,,,Ciríaco Cardoso,,Pares de 2 a 104,,,4150,211,PORTO
13,12,38332,Porto,5471213,Largo,,,,Cisnes,Bairro de Santo Eugénio,,,,4250,157,PORTO
13,12,38332,Porto,5481213,Rua,,,,Classes Obreiras,,,,,4250,158,PORTO
13,12,38332,Porto,5501213,Alameda,,,,Cláudio Carneiro,,,,,4300,141,PORTO
13,12,38332,Porto,5511213,Rua,,,,Clemente Meneres,,Portas de 2 a 58,,,4050,201,PORTO
13,12,38332,Porto,5511213,Rua,,,,Clemente Meneres,,Portas de 61 a 105,,,4050,202,PORTO
13,12,38332,Porto,551213,Praça,,,,Álamos,Bairro de Ramalde,,,,4100,026,PORTO
13,12,38332,Porto,5521213,Rua,dos,,,Clérigos,,Impares de 1 a 73,,,4050,205,PORTO
13,12,38332,Porto,5521213,Rua,dos,,,Clérigos,,Pares de 2 a 92,,,4050,204,PORTO
13,12,38332,Porto,5541213,Rua,,,,Clube dos Fenianos,,,,,4000,172,PORTO
13,12,38332,Porto,5551213,Rua,,,,Clube Fluvial Portuense,,,,,4050,206,PORTO
13,12,38332,Porto,5561213,Rua,,,,Côa,,,,,4200,181,PORTO
13,12,38332,Porto,5571213,Escadas,,,,Codeçal,,Centro Social da Sé,,,4000,174,PORTO
13,12,38332,Porto,5571213,Escadas,,,,Codeçal,,Igreja de Nossa Senhora do Patrocinio,,,4000,174,PORTO
13,12,38332,Porto,5571213,Escadas,,,,Codeçal,,Impares de 9 a 193,,,4000,174,PORTO
13,12,38332,Porto,5571213,Escadas,,,,Codeçal,,Pares de 16 a 102,,,4000,173,PORTO
13,12,38332,Porto,5571213,Escadas,,,,Codeçal,,Residência Paróquial da Sé,,,4000,173,PORTO
13,12,38332,Porto,5581213,Rua,das,,,Coelhas,,Impares de 1 a 61,,,4350,124,PORTO
13,12,38332,Porto,5581213,Rua,das,,,Coelhas,,Impares de 67 a 205,,,4350,125,PORTO
13,12,38332,Porto,5581213,Rua,das,,,Coelhas,,Pares de 2 a 180,,,4350,123,PORTO
13,12,38332,Porto,5591213,Rua,,,,Coelho Lousada,,,,,4150,216,PORTO
13,12,38332,Porto,5601213,Rua,,,,Coelho Neto,,Impares de 3 a 63A,,,4000,177,PORTO
13,12,38332,Porto,5601213,Rua,,,,Coelho Neto,,Impares de 65 a 99,,,4000,178,PORTO
13,12,38332,Porto,5601213,Rua,,,,Coelho Neto,,Pares de 2 a 60,,,4000,175,PORTO
13,12,38332,Porto,5601213,Rua,,,,Coelho Neto,,Pares de 66 a 114,,,4000,176,PORTO
13,12,38332,Porto,5601213,Rua,,,,Coelho Neto,,Residencia - Sereia,,,4000,175,PORTO
13,12,38332,Porto,5611213,Escadas,,,,Colégio,,,,,4050,207,PORTO
13,12,38332,Porto,561213,Rua,,,,Alberto de Oliveira,,,,,4150,034,PORTO
13,12,38332,Porto,5621213,Largo,,,,Colégio,,,,,4050,208,PORTO
13,12,38332,Porto,5631213,Rua,,Comandante,,Rodolfo de Araújo,,Impares de 59 a 229,,,4000,415,PORTO
13,12,38332,Porto,5631213,Rua,,Comandante,,Rodolfo de Araújo,,Pares de 28A a 196,,,4000,414,PORTO
13,12,38332,Porto,5632100,Alameda,da,,,Cruz Vermelha Portuguesa,,,,,4350,116,PORTO
13,12,38332,Porto,5633100,Rotunda,,,,Hugo Rocha,,,,,4350,116,PORTO
13,12,38332,Porto,5634100,Rua,,,,Silva Ramos,,,,,4350,118,PORTO
13,12,38332,Porto,5641213,Avenida,,,,Combatentes da Grande Guerra,,Bomba BP,,,4200,190,PORTO
13,12,38332,Porto,5641213,Avenida,,,,Combatentes da Grande Guerra,,Impares de 21 a 181,,,4200,188,PORTO
13,12,38332,Porto,5641213,Avenida,,,,Combatentes da Grande Guerra,,Impares de 243 a 567,,,4200,189,PORTO
13,12,38332,Porto,5641213,Avenida,,,,Combatentes da Grande Guerra,,Impares de 583 a 701,,,4200,190,PORTO
13,12,38332,Porto,5641213,Avenida,,,,Combatentes da Grande Guerra,,Pares de 200 a 628,,,4200,186,PORTO
13,12,38332,Porto,5641213,Avenida,,,,Combatentes da Grande Guerra,,Pares de 6 a 186,,,4200,185,PORTO
13,12,38332,Porto,5651213,Rua,,,,O Comércio do Porto,,Impares de 1 a 103,,,4050,210,PORTO
13,12,38332,Porto,5651213,Rua,,,,O Comércio do Porto,,Impares de 105 a 215,,,4050,211,PORTO
13,12,38332,Porto,5651213,Rua,,,,O Comércio do Porto,,Pares de 12 a 148,,,4050,209,PORTO
13,12,38332,Porto,5661213,Viela,,,,Companhia,,,,,4050,212,PORTO
13,12,38332,Porto,5681213,Rua,,,,Conceição,,Impares de 3 a 75,,,4050,215,PORTO
13,12,38332,Porto,5681213,Rua,,,,Conceição,,Pares de 2 a 60,,,4050,213,PORTO
13,12,38332,Porto,5681213,Rua,,,,Conceição,,Pares de 64 a 106,,,4050,214,PORTO
13,12,38332,Porto,5681213,Rua,,,,Conceição,,,67,COMPANHIA DE SEGUROS O TRABALHO,4099,068,PORTO
13,12,38332,Porto,5691213,Rua,do,Conde,de,Avranches,,,,,4200,011,PORTO
13,12,38332,Porto,5701213,Rua,do,Conde,de,Burnay,,Impares de 3 a 153,,,4350,085,PORTO
13,12,38332,Porto,5701213,Rua,do,Conde,de,Burnay,,Pares de 2 a 148,,,4350,084,PORTO
13,12,38332,Porto,5711213,Rua,,Conde,de,Castelo Melhor,,Impares de 31 a 319,,,4350,095,PORTO
13,12,38332,Porto,5711213,Rua,,Conde,de,Castelo Melhor,,Pares de 4 a 196,,,4350,094,PORTO
13,12,38332,Porto,571213,Largo,,,,Alberto Pimentel,,,,,4050,024,PORTO
13,12,38332,Porto,5721213,Rua,,Conde,da,Covilhã,,Impares de 1293 a 1637,,,4100,189,PORTO
13,12,38332,Porto,5721213,Rua,,Conde,da,Covilhã,,Pares de 738 a 1480,,,4100,187,PORTO
13,12,38332,Porto,5731213,Rua,,Conde,,Ferreira,,Café Asa de Mosca,,,4000,222,PORTO
13,12,38332,Porto,5731213,Rua,,Conde,,Ferreira,,Impares de 1 a 71,,,4300,196,PORTO
13,12,38332,Porto,5731213,Rua,,Conde,,Ferreira,,Impares de 129 a 299,,,4000,223,PORTO
13,12,38332,Porto,5731213,Rua,,Conde,,Ferreira,,Pares de 12 a 116,,,4300,195,PORTO
13,12,38332,Porto,5731213,Rua,,Conde,,Ferreira,,Pares de 158 a 278,,,4000,222,PORTO
13,12,38332,Porto,5761213,Praça,,Conde,,Samodães,,,,,4150,663,PORTO
13,12,38332,Porto,5771213,Rua,,Conde,,Vilas Boas,,Impares de 53 a 193,,,4250,496,PORTO
13,12,38332,Porto,5771213,Rua,,Conde,,Vilas Boas,,Pares de 60 a 204,,,4250,495,PORTO
13,12,38332,Porto,5781213,Rua,,Conde,de,Vizela,,Impares de 15 a 153,,,4050,640,PORTO
13,12,38332,Porto,5781213,Rua,,Conde,de,Vizela,,Pares de 12 a 132,,,4050,639,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Igreja,,,4150,224,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Impares de 15 a 235,,,4150,222,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Impares de 383 a 587,,,4150,223,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Impares de 697 a 793,,,4150,224,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Pares de 140 a 418,,,4150,219,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Pares de 456 a 618,,,4150,220,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Pares de 654 a 794,,,4150,221,PORTO
13,12,38332,Porto,5801213,Rua,,,,Condominhas,,Residência Paroquial,,,4150,224,PORTO
13,12,38332,Porto,5811213,Travessa,,,,Condominhas,,Impares de 3 a 133,,,4150,226,PORTO
13,12,38332,Porto,5811213,Travessa,,,,Condominhas,,Pares de 92 a 132,,,4150,225,PORTO
13,12,38332,Porto,581213,Rua,,,,Alberto Sampaio,,Impares de 47 a 235,,,4250,026,PORTO
13,12,38332,Porto,581213,Rua,,,,Alberto Sampaio,,Pares de 144 a 228,,,4250,025,PORTO
13,12,38332,Porto,581213,Rua,,,,Alberto Sampaio,,Pares de 42 a 112,,,4250,024,PORTO
13,12,38332,Porto,5821213,Rua,,Cónego,,Ferreira Pinto,,Impares de 65 a 237,,,4050,256,PORTO
13,12,38332,Porto,5821213,Rua,,Cónego,,Ferreira Pinto,,Pares de 2 a 228,,,4050,255,PORTO
13,12,38332,Porto,582280000,Rua,,,,António Ricca Gonçalves,Bairro do Lagarteiro,,,,4300,104,PORTO
13,12,38332,Porto,582310000,Rua,,,,Stephen R. Stoer,,,,,4200,804,PORTO
13,12,38332,Porto,582320000,Rua,,,,Manuel Pacheco de Miranda,,,,,4200,804,PORTO
13,12,38332,Porto,582330000,Rua,,,,António Salgado Júnior,,,,,4200,804,PORTO
13,12,38332,Porto,582520000,Caminho,da,,,Bela,,,,,4300,006,PORTO
13,12,38332,Porto,582530000,Beco,das,,,Navas de Tolosa,,,,,4350,210,PORTO
13,12,38332,Porto,582560000,Rotunda,de,,,Cartes,,,,,4300,008,PORTO
13,12,38332,Porto,582600000,Avenida,,,,Artur de Andrade,,,,,4300,005,PORTO
13,12,38332,Porto,582610000,Avenida,,,,Francisco Xavier Esteves,,,,,4300,005,PORTO
13,12,38332,Porto,582620000,Rotunda,do,,,Ribeirinho,,,,,4300,005,PORTO
13,12,38332,Porto,582760000,Rotunda,do,,,Casal,,,,,4300,005,PORTO
13,12,38332,Porto,582770000,,,,,Nó das Areias,,,,,4300,005,PORTO
13,12,38332,Porto,582780000,Itinerário Complementar,,,,29,,,,,4300,005,PORTO
13,12,38332,Porto,5831213,Avenida,das,,,Congostas,,,,,4250,159,PORTO
13,12,38332,Porto,5841213,Travessa,,,,Congregados,,,,,4000,179,PORTO
13,12,38332,Porto,5851213,Rua,,Conselheiro,,Correia de Barros,,,,,4300,143,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Associação Carvafigo,,,4250,163,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 1 a 153,,,4200,197,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 1101 a 1171,,,4250,166,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 1193 a 1349,,,4250,167,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 1361 a 1517,,,4250,168,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 1539 a 1665,,,4250,169,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 189 a 281,,,4200,198,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 1959 a 2189,,,4250,170,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 2203 a 2245,,,4250,171,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 2271 a 2419,,,4250,172,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 2555 a 2727,,,4250,173,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 297 a 437,,,4200,199,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 535 a 707,,,4200,200,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 747 a 913,,,4200,201,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Impares de 953 a 1083,,,4200,202,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 1084 a 1234,,,4250,160,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 1238 a 1418,,,4250,161,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 1466 a 1656,,,4250,162,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 18 a 160,,,4200,191,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 1932 a 2188,,,4250,163,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 204 a 486,,,4200,192,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 2202 a 2490,,,4250,164,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 2516 a 2692,,,4250,165,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 534 a 576,,,4200,193,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 612 a 714,,,4200,194,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 736 a 908,,,4200,195,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,Pares de 944 a 1082,,,4200,196,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,,2087,FINLOG SA,4269,005,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,,2555,LIGA PORTUGUESA DE FUTEBOL PROFISSIONAL,4269,007,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,,352,TRIBUNAL DE INSTRUÇÃO CRIMINAL,4249,002,PORTO
13,12,38332,Porto,5871213,Rua,da,,,Constituição,,,352,1ª SECÇÃO DO TRIBUNAL DO MINISTÉRIO PÚBLICO,4249,001,PORTO
13,12,38332,Porto,5891213,Travessa,,,,Contumil,,,,,4350,127,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Impares de 31 a 425,,,4350,132,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Impares de 505 a 593,,,4350,133,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Impares de 695 a 919,,,4350,134,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Pares de 1042 a 1132,,,4200,149,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Pares de 20 a 458,,,4350,128,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Pares de 512 a 550,,,4350,129,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Pares de 572 a 724,,,4350,130,PORTO
13,12,38332,Porto,5901213,Rua,de,,,Contumil,,Pares de 810 a 940,,,4350,131,PORTO
13,12,38332,Porto,591213,Rua,,,,Albufeira,,,,,4350,021,PORTO
13,12,38332,Porto,5921213,Rua,,,,Coolela,,,,,4050,216,PORTO
13,12,38332,Porto,5941213,Rua,,,,Cordoaria Velha de Lordelo,,,,,4150,227,PORTO
13,12,38332,Porto,5951213,Rua,,,,Corgo,,,,,4200,204,PORTO
13,12,38332,Porto,5961213,Rua,,Coronel,,Almeida Valente,,Impares de 1 a 79,,,4200,032,PORTO
13,12,38332,Porto,5961213,Rua,,Coronel,,Almeida Valente,,Impares de 165 a 391,,,4200,033,PORTO
13,12,38332,Porto,5961213,Rua,,Coronel,,Almeida Valente,,Impares de 427 a 601,,,4200,034,PORTO
13,12,38332,Porto,5961213,Rua,,Coronel,,Almeida Valente,,Pares de 24 a 360,,,4200,030,PORTO
13,12,38332,Porto,5961213,Rua,,Coronel,,Almeida Valente,,Pares de 434 a 600,,,4200,031,PORTO
13,12,38332,Porto,5971213,Rua,de,,,Sarmento de Beires,,Hospital da Prelada,,,4250,449,PORTO
13,12,38332,Porto,5971213,Rua,de,,,Sarmento de Beires,,Impares de 27 a 339,,,4250,449,PORTO
13,12,38332,Porto,5971213,Rua,de,,,Sarmento de Beires,,Pares de 18 a 336F,,,4250,448,PORTO
13,12,38332,Porto,5981213,Rua,,Coronel,,Helder Ribeiro,,,,,4350,194,PORTO
13,12,38332,Porto,5991213,Praça,,Coronel,,Pacheco,,,,,4050,453,PORTO
13,12,38332,Porto,600051213,Rotunda,da,,,Associação Empresarial de Portugal,,,,,4100,552,PORTO
13,12,38332,Porto,600081213,Rua,das,,,Estrelas,,,,,4150,762,PORTO
13,12,38332,Porto,600101213,Rua,,,,Heitor Campos Monteiro,,,,,4200,551,PORTO
13,12,38332,Porto,600111213,Rua,,Dom,,António Ferreira Gomes,,,,,4250,527,PORTO
13,12,38332,Porto,600121213,Rua,,Professor,,Carlos Teixeira,,,,,4250,533,PORTO
13,12,38332,Porto,6001213,Travessa,,Coronel,,Pacheco,,,,,4050,454,PORTO
13,12,38332,Porto,600131213,Rua,dos,,,Amigos do Porto,,,,,4250,526,PORTO
13,12,38332,Porto,6011213,Rua,,Coronel,,Raúl Peres,,Portas de 238 a 316,,,4150,634,PORTO
13,12,38332,Porto,6011213,Rua,,Coronel,,Raúl Peres,,Portas de 5 a 100,,,4150,633,PORTO
13,12,38332,Porto,601213,Rua,,,,Alcácer Ceguér,,,,,4250,027,PORTO
13,12,38332,Porto,6021213,Rua,,,,Corpo da Guarda,,,,,4050,217,PORTO
13,12,38332,Porto,6031213,Rua,,,,Correia de Sá,,Impares de 11 a 361,,,4150,229,PORTO
13,12,38332,Porto,6031213,Rua,,,,Correia de Sá,,Pares de 8 a 450,,,4150,228,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,CEMITÉRIO,,,4150,235,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Impares de 1231 a 1231,,,4150,238,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Impares de 419 a 729,,,4150,236,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Impares de 5 a 315,,,4150,235,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Impares de 949 a 961,,,4150,237,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Pares de 1264 a 1272,,,4150,234,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Pares de 40 a 348,,,4150,230,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Pares de 436 a 622,,,4150,231,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Pares de 676 a 812,,,4150,232,PORTO
13,12,38332,Porto,6041213,Rua,,,,Corte Real,,Pares de 820 a 1232,,,4150,233,PORTO
13,12,38332,Porto,6051213,Rua,,Doutor,,Ramalho Fontes,,,,,4150,630,PORTO
13,12,38332,Porto,6061213,Travessa,,,,Cortes,,,,,4200,206,PORTO
13,12,38332,Porto,6081213,Calçada,das,,,Carquejeiras,,,,,4000,181,PORTO
13,12,38332,Porto,6091213,Rua,da,,,Corticeira,,Impares de 1 a 23A,,,4000,185,PORTO
13,12,38332,Porto,6091213,Rua,da,,,Corticeira,,Impares de 25 a 91,,,4000,184,PORTO
13,12,38332,Porto,6091213,Rua,da,,,Corticeira,,Pares de 2 a 70,,,4000,184,PORTO
13,12,38332,Porto,610200000,Rua,,,,Maria Adelaide Freitas Gonçalves,,,,,4350,109,PORTO
13,12,38332,Porto,610210000,Rua,de,,,A Renascença Portuguesa,,,,,4350,110,PORTO
13,12,38332,Porto,610230000,Rua,da,,,Revista A Águia,,,,,4350,110,PORTO
13,12,38332,Porto,610240000,Rua,,,,Ilse Losa,,,,,4350,110,PORTO
13,12,38332,Porto,610280000,Jardim,de,,,Sophia,,,,,4050,074,PORTO
13,12,38332,Porto,610310000,Rotunda,,,,Orlando Ribeiro,,,,,4250,013,PORTO
13,12,38332,Porto,610351213,Travessa,,,,Paços de Ferreira,Bairro da Vilarinha,,,,4100,373,PORTO
13,12,38332,Porto,610361213,Rua,,,,Paços de Ferreira,Bairro da Vilarinha,,,,4100,372,PORTO
13,12,38332,Porto,610411213,Rua,,,,Marco de Canaveses,Bairro da Vilarinha,,,,4100,323,PORTO
13,12,38332,Porto,610491213,Rua,do,,,Douro,Bairro da Vilarinha,,,,4100,217,PORTO
13,12,38332,Porto,610561213,Rua,,,,Invicta Filmes,,,,,4250,542,PORTO
13,12,38332,Porto,610571213,Avenida,,,,Conselho da Europa,,,,,4250,543,PORTO
13,12,38332,Porto,610581213,Praceta,de,,,Bernarda Ferreira Lacerda,,,,,4200,601,PORTO
13,12,38332,Porto,610591213,Rua,,,,Académico Futebol Club,,,,,4200,602,PORTO
13,12,38332,Porto,610601213,Rua,,Padre,,Himalaya,,,,,4100,553,PORTO
13,12,38332,Porto,610611213,Rua,,,,Artur de Sousa,,,,,4200,010,PORTO
13,12,38332,Porto,610631213,Rua,da,,,Cooperativa do Povo Portuense,,,,,4000,009,PORTO
13,12,38332,Porto,610651213,Largo,,,,Luís Braille,,,,,4050,010,PORTO
13,12,38332,Porto,610661213,Rua,,,,Ofélia Diogo da Costa,,Impares de 25 a 115,,,4100,085,PORTO
13,12,38332,Porto,610661213,Rua,,,,Ofélia Diogo da Costa,,Pares de 52 a 70,,,4100,085,PORTO
13,12,38332,Porto,610661213,Rua,,,,Ofélia Diogo da Costa,,,39,EDP DISTRIBUIÇÃO,4149,022,PORTO
13,12,38332,Porto,610671213,Rua,,,,Alberto Serpa,,,,,4100,010,PORTO
13,12,38332,Porto,610681213,Travessa,do,,,Amorim,,,,,4100,007,PORTO
13,12,38332,Porto,610691213,Praceta,da,,,Banda de Ramalde,,,,,4100,004,PORTO
13,12,38332,Porto,610701213,Rua,do,Arquiteto,,Cassiano Barbosa,,,,,4100,009,PORTO
13,12,38332,Porto,610711213,Rua,,Engenheiro,,Custódio Guimarães,,,,,4100,006,PORTO
13,12,38332,Porto,610721213,Rua,,,,Dominguez Alvarez,,,,,4150,801,PORTO
13,12,38332,Porto,610731213,Travessa,,,,Felizardo de Lima,,,,,4100,008,PORTO
13,12,38332,Porto,610741213,Rua,,,,Gustavo de Sousa,,,,,4100,005,PORTO
13,12,38332,Porto,610751213,Rua,,Doutor,,Mário Cal Brandão,,,,,4100,003,PORTO
13,12,38332,Porto,610761213,Rua,do,Professor,,Abílio Cardoso,,,,,4150,785,PORTO
13,12,38332,Porto,610781213,Rua,,,,Berta Alves de Sousa,,,,,4150,003,PORTO
13,12,38332,Porto,610791213,Rua,,,,Cândida Alves,,,,,4150,791,PORTO
13,12,38332,Porto,610801213,Rua,,Professor,,Carlos Alberto Ferreira de Almeida,,,,,4150,788,PORTO
13,12,38332,Porto,610811213,Rua,de,,,Costa Júnior,,,,,4150,010,PORTO
13,12,38332,Porto,610851213,Rua,,,,Gazeta Literária,,,,,4150,787,PORTO
13,12,38332,Porto,610861213,Rua,,Professor,,Henrique David,,,,,4150,007,PORTO
13,12,38332,Porto,610881213,Rua,,Professor,,João Baptista Machado,,,,,4150,005,PORTO
13,12,38332,Porto,610891213,Rua,,,,José Augusto de Castro,,,,,4150,002,PORTO
13,12,38332,Porto,610901213,Rua,,Professor,,José Valente,,,,,4150,792,PORTO
13,12,38332,Porto,610911213,Rua,,,,Júlio Lourenço Pinto,,,,,4150,004,PORTO
13,12,38332,Porto,610921213,Rua,,Dona,,Maria Borges,,,,,4150,794,PORTO
13,12,38332,Porto,610931213,Rua,,,,Pedro Olaio,,Impares de 9 a 61,,,4150,009,PORTO
13,12,38332,Porto,610931213,Rua,,,,Pedro Olaio,,Pares de 12 a 46,,,4150,761,PORTO
13,12,38332,Porto,610941213,Praça,,,,Revista O Tripeiro,,,,,4150,789,PORTO
13,12,38332,Porto,610951213,Praça,,,,Rotary Internacional,,,,,4150,790,PORTO
13,12,38332,Porto,610961213,Travessa,de,Santo,,Amaro,,,,,4150,008,PORTO
13,12,38332,Porto,610971213,Viela,do,,,Sobreirinho,,,,,4150,001,PORTO
13,12,38332,Porto,610991213,Rua,,Professor,,António Cruz,,,,,4200,001,PORTO
13,12,38332,Porto,611001213,Rua,,Professor,,Armando de Castro,,,,,4200,550,PORTO
13,12,38332,Porto,611011213,Rua,,Conde,de,Aurora,,,,,4200,009,PORTO
13,12,38332,Porto,611021213,Rua,,,,César das Neves,,,,,4200,002,PORTO
13,12,38332,Porto,611031213,Travessa,,,,Dionísio dos Santos Silva,,,,,4200,549,PORTO
13,12,38332,Porto,611041213,Rua,,,,Henrique de Sousa Reis,,,,,4200,008,PORTO
13,12,38332,Porto,611051213,Rua,,,,Horácio Marçal,,,,,4200,003,PORTO
13,12,38332,Porto,611071213,Rua,,,,João Allen,,,,,4200,007,PORTO
13,12,38332,Porto,611081213,Travessa,,,,Oliveira Martins,,,,,4200,004,PORTO
13,12,38332,Porto,611111213,Rua,de,,,Grândola,,,,,4300,004,PORTO
13,12,38332,Porto,611121213,Rua,,,,António Correia da Silva,,,,,4250,003,PORTO
13,12,38332,Porto,6111213,Praça,da,,,Corujeira,,Impares de 189 a 365,,,4300,146,PORTO
13,12,38332,Porto,6111213,Praça,da,,,Corujeira,,Impares de 51 a 175,,,4300,147,PORTO
13,12,38332,Porto,6111213,Praça,da,,,Corujeira,,Pares de 2 a 202,,,4300,144,PORTO
13,12,38332,Porto,6111213,Praça,da,,,Corujeira,,Pares de 244 a 366,,,4300,145,PORTO
13,12,38332,Porto,611131213,Rua,,Doutor,,António Ferreira Braga,,,,,4250,005,PORTO
13,12,38332,Porto,611141213,Rua,do,Padre,,Diamantino Gomes,,,,,4250,001,PORTO
13,12,38332,Porto,611151213,Rua,,Doutor,,Eugénio da Cunha e Freitas,,,,,4250,004,PORTO
13,12,38332,Porto,611161213,Rua,,Professor,,Fernando Magano,,,,,4250,541,PORTO
13,12,38332,Porto,611211213,Rua,,,,José da Silva Passos,,,,,4250,544,PORTO
13,12,38332,Porto,611213,Rua,,,,Alcaide de Faria,Bairro Leão XIII,Impares de 11 a 99,,,4100,034,PORTO
13,12,38332,Porto,611213,Rua,,,,Alcaide de Faria,Bairro Leão XIII,Impares de 135 a 257,,,4100,035,PORTO
13,12,38332,Porto,611213,Rua,,,,Alcaide de Faria,Bairro Leão XIII,Pares de 2 a 246,,,4100,033,PORTO
13,12,38332,Porto,611221213,Largo,,,,Palmira Milheiro,,,,,4250,006,PORTO
13,12,38332,Porto,611231213,Rua,,Professor,,Rocha Pereira,,,,,4250,007,PORTO
13,12,38332,Porto,611241213,Praça,,Engenheiro,,Armando Pimentel,,,,,4300,009,PORTO
13,12,38332,Porto,611251213,Rua,,,,Carrington da Costa,,,,,4300,001,PORTO
13,12,38332,Porto,611261213,Alameda,de,,,Cartes,,Impares de 135 a 741,,,4300,008,PORTO
